id	verdict	location	evidence
function-documentation-111	MOVED	.claude/standards/function-documentation.md:239	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**Algorithmic errors** (e.g., convergence failure, rank-deficient system): document in the Convergen..."""
function-documentation-112	MOVED	.claude/standards/function-documentation.md:241	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**Warnings:** document in the Warnings section — plain language description of when the warning occu..."""
function-documentation-113	MOVED	.claude/standards/function-documentation.md:242	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""no warning class names"""
function-documentation-114	MOVED	.claude/standards/function-documentation.md:246	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**Inline code** (backticks) for simple arithmetic and ratios with no subscripts, superscripts, Greek..."""
function-documentation-115	MOVED	.claude/standards/function-documentation.md:248	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`sd(w) / mean(w)` — acceptable as inline code"""
function-documentation-116	MOVED	.claude/standards/function-documentation.md:249	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`w / mean(w)` — acceptable as inline code"""
function-documentation-117	MOVED	.claude/standards/function-documentation.md:250	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`[lower, upper]` — acceptable as inline code"""
function-documentation-118	MOVED	.claude/standards/function-documentation.md:251	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`\eqn{}`** for inline mathematical expressions containing subscripts, superscripts, Greek letters,..."""
function-documentation-119	MOVED	.claude/standards/function-documentation.md:253	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`\deqn{}`** for display (standalone) mathematical equations containing any of the above"""
function-documentation-120	MOVED	.claude/standards/function-documentation.md:255	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""When uncertain: if the formula renders ambiguously as monospace code, use `\eqn{}` or `\deqn{}`"""
function-documentation-121	MOVED	.claude/standards/function-documentation.md:262	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Obvious one-liner | No roxygen at all"""
function-documentation-122	MOVED	.claude/standards/function-documentation.md:263	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Complex enough to need explanation | `@keywords internal` + `@noRd`"""
function-documentation-123	MOVED	.claude/standards/function-documentation.md:266	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""# One-liner — no roxygen needed .get_col <- function(x, col) x[[col]]"""
function-documentation-124	MOVED	.claude/standards/function-documentation.md:269	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""# Complex helper — document but suppress .Rd"""
function-documentation-125	MOVED	.claude/standards/function-documentation.md:270	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""#' Validate survey design structure #' #' @param x A survey design object. #' @returns Invisibly, `T..."""
function-documentation-126	MOVED	.claude/standards/function-documentation.md:283	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""> All Universal Rules (see preamble) apply. [Tier 1 — Utility]"""
function-documentation-127	MOVED	.claude/standards/function-documentation.md:287	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Tier 1 functions are single-purpose transformations or extractions."""
function-documentation-128	MOVED	.claude/standards/function-documentation.md:287	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""They apply a defined operation — possibly a published formula — but involve no iterative algorithm,..."""
function-documentation-129	MOVED	.claude/standards/function-documentation.md:291	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@details` / Algorithm section.** Required only if the function has a formula. [Tier 1]"""
function-documentation-130	MOVED	.claude/standards/function-documentation.md:292	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""If the operation can be described in `@description` without a formula, `@details` is likely not need..."""
function-documentation-131	MOVED	.claude/standards/function-documentation.md:295	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Convergence`.** Not applicable. [Tier 1]"""
function-documentation-132	MOVED	.claude/standards/function-documentation.md:297	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Missing Data`.** Include if NAs in the input produce non-obvious behavior. [Tier 1]"""
function-documentation-133	MOVED	.claude/standards/function-documentation.md:300	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Replicate Weights`.** Include if the function accepts objects that may contain replicate..."""
function-documentation-134	MOVED	.claude/standards/function-documentation.md:304	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@references`.** Required if the function implements a published formula. [Tier 1]"""
function-documentation-135	MOVED	.claude/standards/function-documentation.md:305	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Simple rescaling or structural conversion does not require a reference."""
function-documentation-136	MOVED	.claude/standards/function-documentation.md:309	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`effective_sample_size()` — has a formula (Kish 1965); requires an Algorithm section with `\deqn{}`..."""
function-documentation-137	MOVED	.claude/standards/function-documentation.md:311	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`rescale_weights()` — rescales weights; simple enough that `@description` alone covers the mechanism..."""
function-documentation-138	MOVED	.claude/standards/function-documentation.md:313	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`as_taylor_design()` — structural conversion of a `survey_replicate` to a `survey_taylor`; no formul..."""
function-documentation-139	MOVED	.claude/standards/function-documentation.md:320	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""> All Universal Rules (see preamble) apply. [Tier 2 — Standard]"""
function-documentation-140	MOVED	.claude/standards/function-documentation.md:324	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Tier 2 functions involve multiple steps or decision paths but implement no iterative statistical alg..."""
function-documentation-141	MOVED	.claude/standards/function-documentation.md:325	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""The mechanism matters enough to require explanation beyond `@description`, but a full Algorithm sect..."""
function-documentation-142	MOVED	.claude/standards/function-documentation.md:329	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@details` / Algorithm section.** Required when the mechanism cannot be captured in 2–3 sentences..."""
function-documentation-143	MOVED	.claude/standards/function-documentation.md:330	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""When multiple method paths exist, describe each briefly"""
function-documentation-144	MOVED	.claude/standards/function-documentation.md:331	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""include formulas only if the method has a named published formula"""
function-documentation-145	MOVED	.claude/standards/function-documentation.md:334	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Convergence`.** Not applicable (Tier 2 functions are not iterative)."""
function-documentation-146	MOVED	.claude/standards/function-documentation.md:336	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Missing Data`.** Include when missing data handling is non-obvious or when the function..."""
function-documentation-147	MOVED	.claude/standards/function-documentation.md:339	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Replicate Weights`.** Include if the function accepts objects that may contain replicate..."""
function-documentation-148	MOVED	.claude/standards/function-documentation.md:343	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@references`.** Required if based on a published method. [Tier 2]"""
function-documentation-149	MOVED	.claude/standards/function-documentation.md:347	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`adjust_nonresponse()` — multiple adjustment methods (`method` argument); Algorithm section describi..."""
function-documentation-150	MOVED	.claude/standards/function-documentation.md:349	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`summarize_weights()` — descriptive output; `@description` likely sufficient without a full Algorith..."""
function-documentation-151	MOVED	.claude/standards/function-documentation.md:351	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`redistribute_weights()` — procedural; brief Algorithm section if the redistribution rule requires m..."""
function-documentation-152	MOVED	.claude/standards/function-documentation.md:358	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""> All Universal Rules (see preamble) apply. [Tier 3 — Algorithmic]"""
function-documentation-153	MOVED	.claude/standards/function-documentation.md:362	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Tier 3 functions implement a statistical algorithm with a defined formula, optimization procedure, o..."""
function-documentation-154	MOVED	.claude/standards/function-documentation.md:363	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""They may be iterative with convergence criteria."""
function-documentation-155	MOVED	.claude/standards/function-documentation.md:366	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Algorithm`.** Required. [Tier 3]"""
function-documentation-156	MOVED	.claude/standards/function-documentation.md:366	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Include formulas using `\eqn{}` / `\deqn{}` wherever notation requires subscripts, superscripts, Gre..."""
function-documentation-157	MOVED	.claude/standards/function-documentation.md:368	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""For functions that implement multiple algorithms (distinguished by a `method` argument), use `**Bold..."""
function-documentation-158	MOVED	.claude/standards/function-documentation.md:371	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Convergence`.** Required for any iterative method. [Tier 3]"""
function-documentation-159	MOVED	.claude/standards/function-documentation.md:371	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Document: the convergence criterion, the relevant tolerance parameter(s), and what happens when the..."""
function-documentation-160	MOVED	.claude/standards/function-documentation.md:376	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Missing Data`.** Required for any function with a `missing_method` argument or where NAs..."""
function-documentation-161	MOVED	.claude/standards/function-documentation.md:379	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Replicate Weights`.** Include if the function accepts objects that may contain replicate..."""
function-documentation-162	MOVED	.claude/standards/function-documentation.md:383	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@details`.** Required. [Tier 3]"""
function-documentation-163	MOVED	.claude/standards/function-documentation.md:383	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Statistical details that cannot be captured in `@description` must appear here, organized into named..."""
function-documentation-164	MOVED	.claude/standards/function-documentation.md:386	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@references`.** Required. Every Tier 3 function implements a published method and must cite its s..."""
function-documentation-165	MOVED	.claude/standards/function-documentation.md:391	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`ipw()` — Algorithm section with the propensity model and weight formula; Convergence section for th..."""
function-documentation-166	MOVED	.claude/standards/function-documentation.md:394	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`calibrate_rake()` — Algorithm section with iterative proportional fitting; Convergence section; `@r..."""
function-documentation-167	MOVED	.claude/standards/function-documentation.md:396	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`calibrate_linear()` — Algorithm section with the GREG estimator equations; Convergence section (New..."""
function-documentation-168	MOVED	.claude/standards/function-documentation.md:398	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`calibrate_logit()` — Algorithm section with logit-bounded calibration; Convergence section; `@refer..."""
function-documentation-169	MOVED	.claude/standards/function-documentation.md:400	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`poststratify()` — Algorithm section with the cell-factor formula; no Convergence section (direct ca..."""
function-documentation-170	MOVED	.claude/standards/function-documentation.md:402	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`create_bootstrap_weights()` — Algorithm section with the bootstrap resampling scheme using `\deqn{}..."""
function-documentation-171	MOVED	.claude/standards/function-documentation.md:405	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`trim_weights()` — Algorithm section describing the trimming and redistribution procedure; no Conver..."""
function-documentation-172	MOVED	.claude/standards/function-documentation.md:412	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""> All Universal Rules (see preamble) apply. [Tier 4 — Dispatcher]"""
function-documentation-173	MOVED	.claude/standards/function-documentation.md:416	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Tier 4 functions route to other functions based on an argument value."""
function-documentation-174	MOVED	.claude/standards/function-documentation.md:417	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""They implement no algorithm of their own."""
function-documentation-175	MOVED	.claude/standards/function-documentation.md:419	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@description`.** Follow the Universal Rules: describe the mechanism, key nuance, or an important..."""
function-documentation-176	MOVED	.claude/standards/function-documentation.md:421	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""End with a sentence naming the dispatched functions and the argument that controls dispatch."""
function-documentation-177	MOVED	.claude/standards/function-documentation.md:422	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""For example: Routes to `calibrate_rake()`, `calibrate_linear()`, or `calibrate_logit()` based on `me..."""
function-documentation-178	MOVED	.claude/standards/function-documentation.md:425	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@param`.** Write full, substantive documentation using the same language as the dispatched functi..."""
function-documentation-179	MOVED	.claude/standards/function-documentation.md:426	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""When an argument behaves consistently across all dispatched functions, document it fully — including..."""
function-documentation-180	MOVED	.claude/standards/function-documentation.md:428	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""When an argument's behavior genuinely differs across methods, write a summary description that appli..."""
function-documentation-181	MOVED	.claude/standards/function-documentation.md:433	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""The dispatch argument (`method`, `type`, etc.) lists all accepted values with a brief characterizati..."""
function-documentation-182	MOVED	.claude/standards/function-documentation.md:437	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@details`.** Required. [Tier 4]"""
function-documentation-183	MOVED	.claude/standards/function-documentation.md:437	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Provide a high-level overview of each method: enough to understand the differences and choose betwee..."""
function-documentation-184	MOVED	.claude/standards/function-documentation.md:439	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Each method description uses an inline citation to tie references to the relevant method (e.g., Line..."""
function-documentation-185	MOVED	.claude/standards/function-documentation.md:441	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""End by directing to the specific dispatched functions for full algorithm documentation."""
function-documentation-186	MOVED	.claude/standards/function-documentation.md:444	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Do not replicate the full Algorithm sections of the dispatched functions."""
function-documentation-187	MOVED	.claude/standards/function-documentation.md:446	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Algorithm`.** Do not use — the high-level method overview lives in `@details`; full algo..."""
function-documentation-188	MOVED	.claude/standards/function-documentation.md:449	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@section Convergence`.** Do not use. [Tier 4]"""
function-documentation-189	MOVED	.claude/standards/function-documentation.md:451	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@references`.** Required. [Tier 4]"""
function-documentation-190	MOVED	.claude/standards/function-documentation.md:451	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""The `@details` inline citations provide the contextual signal for which reference belongs to which m..."""
function-documentation-191	MOVED	.claude/standards/function-documentation.md:453	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Because inline citations in `@details` are load-bearing for dispatchers, if citations cannot be veri..."""
function-documentation-192	MOVED	.claude/standards/function-documentation.md:459	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@seealso`.** Required. [Tier 4]"""
function-documentation-193	MOVED	.claude/standards/function-documentation.md:459	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Must link to every function the dispatcher routes to."""
function-documentation-194	MOVED	.claude/standards/function-documentation.md:463	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`calibrate()` — full `@param` docs matching the dispatched functions; `@details` with a high-level o..."""
function-documentation-195	MOVED	.claude/standards/function-documentation.md:466	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""note that `poststratify()` is a separate function not routed through `calibrate()`"""
function-documentation-196	MOVED	.claude/standards/function-documentation.md:468	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""`create_replicate_weights()` — same pattern; `@details` overviews each resampling scheme (bootstrap,..."""
function-documentation-197	MOVED	.claude/standards/function-documentation.md:475	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Dataset documentation is governed by the codoc rule in `r-package-conventions.md`"""
function-documentation-198	MOVED	.claude/standards/function-documentation.md:476	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""a single `\describe{}` block in `@format`"""
function-documentation-199	MOVED	.claude/standards/function-documentation.md:476	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""every column documented with a `\item{}` entry"""
function-documentation-200	MOVED	.claude/standards/function-documentation.md:477	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""no splitting into multiple `\describe{}` blocks"""
function-documentation-201	MOVED	.claude/standards/function-documentation.md:478	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Read that document [`r-package-conventions.md`] for the full codoc rule."""
function-documentation-202	MOVED	.claude/standards/function-documentation.md:480	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""The following rules supplement it for surveywts datasets"""
function-documentation-203	MOVED	.claude/standards/function-documentation.md:482	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@source`.** Required."""
function-documentation-204	MOVED	.claude/standards/function-documentation.md:482	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""Cite the data source with enough detail to locate the original data: survey name, sponsoring organiz..."""
function-documentation-205	MOVED	.claude/standards/function-documentation.md:486	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@description`.** Describe: (1) the population the dataset represents"""
function-documentation-206	MOVED	.claude/standards/function-documentation.md:487	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""(2) the sampling design if known"""
function-documentation-207	MOVED	.claude/standards/function-documentation.md:487	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""(3) the purpose of the dataset within the package — which exported functions it is intended to suppo..."""
function-documentation-208	MOVED	.claude/standards/function-documentation.md:490	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""**`@examples`.** Not required for datasets."""
function-documentation-209	MOVED	.claude/standards/function-documentation.md:490	"Verified via git diff against pinned original (commit 45e8751 .claude/rules/function-documentation.md): byte-identical except header removal and one unrelated insertion elsewhere. Surviving text: ""If included, demonstrate the primary use case (typically: calling the function the dataset was creat..."""
