id	source_file	source_line	category	verbatim	literals
code-style-192	.claude/rules/code-style.md	528	value	"All PRs must pass: 0 errors, 0 warnings, ≤2 notes."	0 errors;0 warnings;2 notes
code-style-193	.claude/rules/code-style.md	530	value	"Pre-approved notes (do not block merging):"	
code-style-194	.claude/rules/code-style.md	531	value	"`no visible binding for global variable` — universal in tidy packages"	no visible binding for global variable
code-style-195	.claude/rules/code-style.md	531	prohibition	"do NOT suppress with `utils::globalVariables()`"	utils::globalVariables()
code-style-196	.claude/rules/code-style.md	533	value	"`checking CRAN incoming feasibility` — informational only"	checking CRAN incoming feasibility
code-style-197	.claude/rules/code-style.md	536	value	"Minimum versions only: `cli (>= 3.6.0)`, `rlang (>= 1.1.0)`."	cli (>= 3.6.0);rlang (>= 1.1.0)
code-style-198	.claude/rules/code-style.md	537	prohibition	"No exact pins (`==`) — CRAN rejects them."	==
code-style-199	.claude/rules/code-style.md	545	value	"`air` is a **formatter**: it rewrites R files to conform to the style."	air
code-style-200	.claude/rules/code-style.md	545	value	"It is NOT `lintr` (which only reports violations)."	lintr
code-style-201	.claude/rules/code-style.md	546	tiebreaker	"When `air` touches a file, the code is correct — do not manually undo its changes."	air
code-style-202	.claude/rules/code-style.md	552	procedure	"pak::pak("posit-dev/air")"	pak::pak("posit-dev/air")
code-style-203	.claude/rules/code-style.md	555	requirement	"#### Format-on-save (Positron / VS Code) — RECOMMENDED"	Positron;VS Code;RECOMMENDED
code-style-204	.claude/rules/code-style.md	557	procedure	"Install the air extension, then add to `.vscode/settings.json` in the repo root (create it if it doesn't exist)"	.vscode/settings.json
code-style-205	.claude/rules/code-style.md	563	value	""[r]": { "editor.formatOnSave": true"	[r];editor.formatOnSave;true
code-style-206	.claude/rules/code-style.md	564	value	""editor.defaultFormatter": "Posit.air-vscode""	editor.defaultFormatter;Posit.air-vscode
code-style-207	.claude/rules/code-style.md	569	value	"After this, every R file is auto-reformatted whenever you save."	
code-style-208	.claude/rules/code-style.md	569	value	"No manual `air format` needed during normal development."	air format
code-style-209	.claude/rules/code-style.md	574	value	"RStudio does not support format-on-save natively."	RStudio
code-style-210	.claude/rules/code-style.md	574	procedure	"Use the air addin (Addins → Format with air) or run from the terminal before committing: `air format .`"	Addins → Format with air;air format .
code-style-211	.claude/rules/code-style.md	584	procedure	"# Format the entire package air format ."	air format .
code-style-212	.claude/rules/code-style.md	587	procedure	"# Format a single file air format R/calibrate.R"	air format R/calibrate.R
code-style-213	.claude/rules/code-style.md	591	requirement	"Run `air format .` before opening a PR."	air format .
code-style-214	.claude/rules/code-style.md	591	prohibition	"Do not commit air-reformatted files in the same commit as functional changes"	
code-style-215	.claude/rules/code-style.md	592	procedure	"reformat first, then make the functional change."	
code-style-216	.claude/rules/code-style.md	595	value	"### `air.toml` (in package root)"	air.toml
code-style-217	.claude/rules/code-style.md	599	value	"[format] line-width = 80"	[format];line-width = 80
code-style-218	.claude/rules/code-style.md	600	value	"indent-width = 2"	indent-width = 2
code-style-219	.claude/rules/code-style.md	603	value	"### `.editorconfig` (in package root)"	.editorconfig
code-style-220	.claude/rules/code-style.md	606	value	"root = true"	root = true
code-style-221	.claude/rules/code-style.md	609	value	"[*.R] indent_style = space"	[*.R];indent_style = space
code-style-222	.claude/rules/code-style.md	610	value	"[*.R] indent_size = 2"	[*.R];indent_size = 2
code-style-223	.claude/rules/code-style.md	611	value	"[*.R] end_of_line = lf"	[*.R];end_of_line = lf
code-style-224	.claude/rules/code-style.md	612	value	"[*.R] charset = utf-8"	[*.R];charset = utf-8
code-style-225	.claude/rules/code-style.md	613	value	"[*.R] trim_trailing_whitespace = true"	[*.R];trim_trailing_whitespace = true
code-style-226	.claude/rules/code-style.md	614	value	"[*.R] insert_final_newline = true"	[*.R];insert_final_newline = true
code-style-227	.claude/rules/code-style.md	616	value	"[*.{md,yaml,yml}] indent_size = 2"	[*.{md,yaml,yml}];indent_size = 2
